age,job,marital,education,balance,housing,loan,deposit,customer_segment,segment_name,estimated_clv,risk_score,campaign_cost,campaign_roi
49,technician,married,tertiary,1071,no,no,yes,3,Premium_Clients,5021.42,0.0,50,9900.0
34,management,married,tertiary,3301,yes,no,yes,0,Young_Savers,5066.02,0.0,100,4900.0
46,blue-collar,married,secondary,1723,no,no,yes,3,Premium_Clients,5034.46,0.0,100,4900.0
32,technician,single,tertiary,705,no,no,yes,0,Young_Savers,5014.1,0.0,50,9900.0
52,blue-collar,married,secondary,955,no,yes,yes,3,Premium_Clients,5019.1,30.0,100,4900.0
25,blue-collar,single,secondary,303,no,no,yes,0,Young_Savers,5006.06,0.0,50,9900.0
57,management,divorced,tertiary,3287,no,no,yes,3,Premium_Clients,5065.74,0.0,50,9900.0
64,retired,divorced,primary,109,no,no,yes,3,Premium_Clients,5002.18,0.0,50,9900.0
33,management,single,tertiary,224,no,no,yes,0,Young_Savers,5004.48,0.0,100,4900.0
36,management,single,tertiary,538,no,no,yes,0,Young_Savers,5010.76,0.0,50,9900.0
59,management,married,tertiary,5397,no,no,yes,3,Premium_Clients,5107.94,0.0,150,3233.3333333333335
25,student,single,secondary,1957,no,no,yes,0,Young_Savers,5039.14,0.0,200,2400.0
43,services,married,secondary,774,no,no,yes,0,Young_Savers,5015.48,0.0,50,9900.0
37,self-employed,single,tertiary,1188,no,no,yes,0,Young_Savers,5023.76,0.0,50,9900.0
49,management,married,tertiary,1167,yes,yes,yes,3,Premium_Clients,5023.34,30.0,300,1566.6666666666665
42,technician,divorced,tertiary,2611,yes,no,yes,0,Young_Savers,5052.22,0.0,50,9900.0
27,blue-collar,single,secondary,3145,no,no,yes,0,Young_Savers,5062.9,0.0,50,9900.0
29,technician,single,secondary,825,no,no,yes,0,Young_Savers,5016.5,0.0,100,4900.0
37,technician,married,tertiary,122,no,no,yes,0,Young_Savers,5002.44,0.0,100,4900.0
47,management,single,tertiary,334,yes,no,yes,0,Young_Savers,5006.68,0.0,150,3233.3333333333335
38,management,single,tertiary,623,no,no,yes,0,Young_Savers,5012.46,0.0,200,2400.0
48,management,single,tertiary,86,no,no,yes,0,Young_Savers,5001.72,0.0,150,3233.3333333333335
55,housemaid,divorced,primary,976,no,no,yes,3,Premium_Clients,5019.52,0.0,50,9900.0
39,technician,single,tertiary,393,no,no,yes,0,Young_Savers,5007.86,0.0,50,9900.0
49,admin.,single,secondary,293,no,no,yes,0,Young_Savers,5005.86,0.0,50,9900.0
68,retired,divorced,primary,476,no,no,yes,3,Premium_Clients,5009.52,0.0,50,9900.0
45,management,married,unknown,2724,no,no,yes,0,Young_Savers,5054.48,0.0,100,4900.0
67,retired,married,primary,2391,no,no,yes,3,Premium_Clients,5047.82,0.0,300,1566.6666666666665
60,retired,married,secondary,11,no,no,yes,3,Premium_Clients,5000.22,0.0,50,9900.0
31,blue-collar,single,secondary,54,yes,no,yes,0,Young_Savers,5001.08,0.0,50,9900.0
58,blue-collar,married,primary,3109,no,no,yes,3,Premium_Clients,5062.18,0.0,50,9900.0
41,admin.,married,secondary,3126,yes,no,yes,0,Young_Savers,5062.52,0.0,50,9900.0
23,services,single,secondary,488,no,no,yes,0,Young_Savers,5009.76,0.0,50,9900.0
35,unemployed,married,secondary,978,no,no,yes,0,Young_Savers,5019.56,0.0,100,4900.0
33,management,single,tertiary,718,yes,no,yes,0,Young_Savers,5014.36,0.0,50,9900.0
32,technician,divorced,tertiary,3255,no,no,yes,0,Young_Savers,5065.1,0.0,100,4900.0
48,admin.,single,secondary,1544,yes,no,yes,3,Premium_Clients,5030.88,0.0,50,9900.0
43,management,single,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,100,4900.0
32,technician,single,tertiary,4071,no,no,yes,0,Young_Savers,5081.42,0.0,100,4900.0
74,retired,divorced,primary,29080,no,no,yes,3,Premium_Clients,5581.6,0.0,250,1900.0
32,management,single,tertiary,12569,no,no,yes,0,Young_Savers,5251.38,0.0,100,4900.0
63,retired,married,secondary,2896,no,no,yes,3,Premium_Clients,5057.92,0.0,50,9900.0
28,student,single,secondary,196,no,no,yes,0,Young_Savers,5003.92,0.0,150,3233.3333333333335
31,services,single,secondary,1027,no,no,yes,0,Young_Savers,5020.54,0.0,150,3233.3333333333335
26,blue-collar,single,secondary,463,no,yes,yes,0,Young_Savers,5009.26,30.0,100,4900.0
31,student,single,secondary,3511,no,no,yes,0,Young_Savers,5070.22,0.0,50,9900.0
39,management,divorced,tertiary,224,no,no,yes,0,Young_Savers,5004.48,0.0,100,4900.0
28,services,single,secondary,198,no,no,yes,0,Young_Savers,5003.96,0.0,100,4900.0
30,technician,single,tertiary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
24,admin.,single,tertiary,674,yes,no,yes,0,Young_Savers,5013.48,0.0,50,9900.0
32,management,single,tertiary,623,no,no,yes,0,Young_Savers,5012.46,0.0,150,3233.3333333333335
46,management,divorced,tertiary,558,no,no,yes,0,Young_Savers,5011.16,0.0,50,9900.0
60,technician,married,secondary,259,no,no,yes,3,Premium_Clients,5005.18,0.0,50,9900.0
37,technician,married,secondary,432,yes,no,yes,0,Young_Savers,5008.64,0.0,150,3233.3333333333335
48,management,single,tertiary,159,no,no,yes,0,Young_Savers,5003.18,0.0,50,9900.0
52,services,married,secondary,657,no,no,yes,3,Premium_Clients,5013.14,0.0,100,4900.0
29,management,single,tertiary,1808,no,no,yes,0,Young_Savers,5036.16,0.0,100,4900.0
71,retired,divorced,unknown,392,no,no,yes,3,Premium_Clients,5007.84,0.0,100,4900.0
47,management,single,tertiary,6651,no,no,yes,3,Premium_Clients,5133.02,0.0,50,9900.0
70,retired,married,primary,2795,no,no,yes,3,Premium_Clients,5055.9,0.0,50,9900.0
28,management,single,tertiary,1414,yes,no,yes,0,Young_Savers,5028.28,40.0,50,9900.0
31,self-employed,married,tertiary,2666,no,no,yes,0,Young_Savers,5053.32,0.0,100,4900.0
80,retired,married,secondary,668,no,no,yes,3,Premium_Clients,5013.36,0.0,50,9900.0
29,management,single,tertiary,502,no,no,yes,0,Young_Savers,5010.04,0.0,50,9900.0
23,student,single,secondary,1809,no,no,yes,0,Young_Savers,5036.18,0.0,100,4900.0
34,services,single,secondary,267,no,no,yes,0,Young_Savers,5005.34,0.0,100,4900.0
69,retired,married,secondary,2473,no,no,yes,3,Premium_Clients,5049.46,0.0,150,3233.3333333333335
19,student,single,secondary,372,no,no,yes,0,Young_Savers,5007.44,0.0,150,3233.3333333333335
35,blue-collar,single,unknown,484,no,no,yes,0,Young_Savers,5009.68,0.0,50,9900.0
38,admin.,married,secondary,1767,yes,no,yes,0,Young_Savers,5035.34,0.0,200,2400.0
32,technician,single,unknown,491,no,no,yes,0,Young_Savers,5009.82,0.0,350,1328.5714285714287
50,unknown,married,unknown,558,no,no,yes,3,Premium_Clients,5011.16,0.0,50,9900.0
27,technician,single,secondary,337,no,no,yes,0,Young_Savers,5006.74,0.0,50,9900.0
53,admin.,single,secondary,654,no,no,yes,3,Premium_Clients,5013.08,0.0,50,9900.0
35,self-employed,married,tertiary,2427,no,no,yes,0,Young_Savers,5048.54,0.0,150,3233.3333333333335
43,admin.,single,secondary,386,no,no,yes,0,Young_Savers,5007.72,0.0,150,3233.3333333333335
30,self-employed,single,tertiary,251,no,no,yes,0,Young_Savers,5005.02,0.0,50,9900.0
57,retired,married,secondary,1044,no,no,yes,3,Premium_Clients,5020.88,0.0,50,9900.0
31,management,single,tertiary,2907,yes,no,yes,0,Young_Savers,5058.14,0.0,50,9900.0
65,retired,divorced,secondary,828,no,no,yes,3,Premium_Clients,5016.56,0.0,50,9900.0
25,blue-collar,single,secondary,1857,yes,no,yes,0,Young_Savers,5037.14,0.0,100,4900.0
33,management,single,tertiary,1962,no,no,yes,0,Young_Savers,5039.24,0.0,50,9900.0
79,retired,divorced,primary,2787,no,no,yes,3,Premium_Clients,5055.74,0.0,50,9900.0
24,student,single,secondary,1123,no,no,yes,0,Young_Savers,5022.46,0.0,50,9900.0
27,technician,single,secondary,643,no,no,yes,0,Young_Savers,5012.86,0.0,50,9900.0
36,management,single,unknown,62,no,no,yes,0,Young_Savers,5001.24,0.0,50,9900.0
26,blue-collar,single,secondary,2007,no,no,yes,0,Young_Savers,5040.14,0.0,150,3233.3333333333335
51,management,married,tertiary,3463,no,yes,yes,3,Premium_Clients,5069.26,30.0,100,4900.0
70,retired,divorced,primary,482,no,no,yes,3,Premium_Clients,5009.64,0.0,50,9900.0
23,student,single,secondary,1298,no,no,yes,0,Young_Savers,5025.96,0.0,50,9900.0
41,technician,single,secondary,5329,no,no,yes,0,Young_Savers,5106.58,0.0,100,4900.0
53,technician,married,primary,6181,no,no,yes,3,Premium_Clients,5123.62,0.0,100,4900.0
86,retired,married,primary,1255,no,no,yes,3,Premium_Clients,5025.1,0.0,50,9900.0
27,student,single,unknown,132,no,no,yes,0,Young_Savers,5002.64,0.0,50,9900.0
34,technician,single,tertiary,2733,no,no,yes,0,Young_Savers,5054.66,0.0,50,9900.0
68,retired,divorced,secondary,4189,no,no,yes,3,Premium_Clients,5083.78,0.0,100,4900.0
35,management,married,secondary,724,yes,no,yes,0,Young_Savers,5014.48,0.0,100,4900.0
28,student,single,secondary,205,no,no,yes,0,Young_Savers,5004.1,0.0,150,3233.3333333333335
66,retired,married,secondary,154,no,no,yes,3,Premium_Clients,5003.08,0.0,250,1900.0
30,management,single,tertiary,232,no,no,yes,0,Young_Savers,5004.64,0.0,50,9900.0
60,retired,divorced,tertiary,979,yes,no,yes,3,Premium_Clients,5019.58,0.0,50,9900.0
46,admin.,married,secondary,5021,no,no,yes,0,Young_Savers,5100.42,0.0,50,9900.0
68,retired,married,secondary,2469,yes,no,yes,3,Premium_Clients,5049.38,0.0,100,4900.0
63,blue-collar,married,secondary,180,no,no,yes,3,Premium_Clients,5003.6,0.0,100,4900.0
29,student,single,secondary,658,no,no,yes,0,Young_Savers,5013.16,0.0,100,4900.0
35,services,married,secondary,2918,no,yes,yes,0,Young_Savers,5058.36,30.0,100,4900.0
64,retired,married,secondary,588,no,no,yes,3,Premium_Clients,5011.76,0.0,50,9900.0
22,student,single,primary,423,no,no,yes,0,Young_Savers,5008.46,0.0,50,9900.0
19,student,single,secondary,302,no,no,yes,0,Young_Savers,5006.04,0.0,50,9900.0
31,management,divorced,tertiary,414,no,yes,yes,0,Young_Savers,5008.28,30.0,50,9900.0
48,unemployed,married,secondary,817,no,no,yes,0,Young_Savers,5016.34,0.0,150,3233.3333333333335
33,technician,married,secondary,183,no,no,yes,0,Young_Savers,5003.66,0.0,100,4900.0
34,technician,married,secondary,806,no,no,yes,0,Young_Savers,5016.12,0.0,150,3233.3333333333335
46,technician,married,secondary,9299,no,no,yes,3,Premium_Clients,5185.98,0.0,50,9900.0
60,admin.,married,unknown,478,no,no,yes,3,Premium_Clients,5009.56,0.0,100,4900.0
36,management,divorced,tertiary,1057,no,no,yes,0,Young_Savers,5021.14,0.0,100,4900.0
32,entrepreneur,married,tertiary,762,no,no,yes,2,Budget_Conscious,5015.24,0.0,550,809.0909090909091
45,management,married,tertiary,31472,no,no,yes,3,Premium_Clients,5629.4400000000005,0.0,350,1328.5714285714287
44,management,single,tertiary,1090,no,no,yes,0,Young_Savers,5021.8,0.0,200,2400.0
57,retired,married,secondary,3738,yes,no,yes,3,Premium_Clients,5074.76,0.0,100,4900.0
29,admin.,single,secondary,1277,no,no,yes,0,Young_Savers,5025.54,0.0,100,4900.0
31,unemployed,divorced,tertiary,756,no,no,yes,0,Young_Savers,5015.12,0.0,100,4900.0
54,blue-collar,married,secondary,1636,no,no,yes,3,Premium_Clients,5032.72,0.0,100,4900.0
49,management,divorced,tertiary,300,no,no,yes,0,Young_Savers,5006.0,0.0,50,9900.0
35,admin.,single,secondary,321,no,no,yes,0,Young_Savers,5006.42,0.0,50,9900.0
24,admin.,single,secondary,1295,no,no,yes,0,Young_Savers,5025.9,0.0,100,4900.0
43,management,married,tertiary,839,no,no,yes,0,Young_Savers,5016.78,0.0,50,9900.0
34,unemployed,single,tertiary,1974,no,no,yes,0,Young_Savers,5039.48,0.0,50,9900.0
27,admin.,married,tertiary,2855,no,no,yes,0,Young_Savers,5057.1,0.0,100,4900.0
54,management,divorced,tertiary,5475,no,no,yes,3,Premium_Clients,5109.5,0.0,200,2400.0
38,management,married,tertiary,536,yes,no,yes,0,Young_Savers,5010.72,0.0,50,9900.0
34,technician,single,secondary,1279,yes,no,yes,0,Young_Savers,5025.58,0.0,100,4900.0
93,retired,married,unknown,775,no,no,yes,3,Premium_Clients,5015.5,0.0,100,4900.0
36,management,married,tertiary,203,no,no,yes,0,Young_Savers,5004.06,0.0,150,3233.3333333333335
33,admin.,single,tertiary,146,no,no,yes,0,Young_Savers,5002.92,0.0,150,3233.3333333333335
35,management,married,tertiary,4124,yes,no,yes,0,Young_Savers,5082.48,0.0,100,4900.0
41,admin.,married,secondary,14968,no,no,yes,3,Premium_Clients,5299.36,0.0,200,2400.0
36,technician,divorced,secondary,1451,yes,no,yes,0,Young_Savers,5029.02,0.0,200,2400.0
30,student,single,tertiary,3026,no,no,yes,0,Young_Savers,5060.52,0.0,50,9900.0
41,technician,single,tertiary,431,no,no,yes,0,Young_Savers,5008.62,0.0,50,9900.0
29,management,single,tertiary,985,yes,no,yes,0,Young_Savers,5019.7,0.0,100,4900.0
82,retired,married,primary,243,no,no,yes,3,Premium_Clients,5004.86,0.0,50,9900.0
37,technician,married,secondary,1707,yes,no,yes,0,Young_Savers,5034.14,0.0,100,4900.0
46,admin.,married,unknown,5511,no,no,yes,3,Premium_Clients,5110.22,0.0,100,4900.0
44,self-employed,divorced,secondary,8,no,no,yes,0,Young_Savers,5000.16,0.0,200,2400.0
61,self-employed,married,tertiary,10861,no,no,yes,3,Premium_Clients,5217.22,0.0,100,4900.0
33,management,single,tertiary,373,no,yes,yes,0,Young_Savers,5007.46,30.0,50,9900.0
23,management,single,tertiary,1807,no,no,yes,0,Young_Savers,5036.14,0.0,50,9900.0
45,technician,married,secondary,2776,yes,no,yes,0,Young_Savers,5055.52,0.0,100,4900.0
61,retired,married,secondary,1058,no,no,yes,3,Premium_Clients,5021.16,0.0,100,4900.0
40,admin.,married,secondary,0,no,no,yes,0,Young_Savers,5000.0,0.0,100,4900.0
82,housemaid,divorced,primary,1381,no,no,yes,3,Premium_Clients,5027.62,0.0,250,1900.0
27,technician,single,secondary,204,no,no,yes,0,Young_Savers,5004.08,0.0,100,4900.0
26,technician,married,secondary,267,yes,no,yes,0,Young_Savers,5005.34,0.0,100,4900.0
27,student,single,tertiary,311,no,no,yes,0,Young_Savers,5006.22,0.0,50,9900.0
53,blue-collar,married,primary,306,no,no,yes,3,Premium_Clients,5006.12,0.0,150,3233.3333333333335
54,management,married,tertiary,752,no,no,yes,3,Premium_Clients,5015.04,0.0,250,1900.0
64,retired,married,secondary,1574,no,no,yes,3,Premium_Clients,5031.48,0.0,150,3233.3333333333335
57,technician,married,tertiary,1181,no,no,yes,3,Premium_Clients,5023.62,0.0,100,4900.0
31,management,single,tertiary,1761,yes,no,yes,0,Young_Savers,5035.22,0.0,150,3233.3333333333335
61,admin.,married,unknown,4629,yes,no,yes,3,Premium_Clients,5092.58,0.0,150,3233.3333333333335
35,unemployed,single,tertiary,154,no,no,yes,0,Young_Savers,5003.08,0.0,200,2400.0
77,retired,married,secondary,4112,no,no,yes,3,Premium_Clients,5082.24,0.0,50,9900.0
36,services,married,secondary,11650,yes,no,yes,3,Premium_Clients,5233.0,0.0,50,9900.0
32,management,married,tertiary,6138,no,no,yes,0,Young_Savers,5122.76,0.0,100,4900.0
61,management,married,unknown,264,no,no,yes,3,Premium_Clients,5005.28,0.0,50,9900.0
69,retired,single,tertiary,2144,no,no,yes,3,Premium_Clients,5042.88,0.0,50,9900.0
69,technician,married,tertiary,482,no,no,yes,3,Premium_Clients,5009.64,0.0,50,9900.0
34,admin.,married,tertiary,0,no,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
45,management,single,tertiary,4831,no,no,yes,0,Young_Savers,5096.62,0.0,150,3233.3333333333335
64,retired,married,primary,12067,no,no,yes,3,Premium_Clients,5241.34,0.0,100,4900.0
35,technician,single,secondary,1227,no,no,yes,0,Young_Savers,5024.54,0.0,250,1900.0
22,student,single,unknown,1232,no,no,yes,0,Young_Savers,5024.64,0.0,50,9900.0
34,management,single,tertiary,275,no,no,yes,0,Young_Savers,5005.5,0.0,100,4900.0
34,management,married,secondary,369,no,no,yes,0,Young_Savers,5007.38,0.0,150,3233.3333333333335
55,technician,married,unknown,240,yes,no,yes,3,Premium_Clients,5004.8,0.0,150,3233.3333333333335
53,admin.,single,secondary,2398,yes,no,yes,3,Premium_Clients,5047.96,0.0,50,9900.0
63,management,married,tertiary,2785,no,no,yes,3,Premium_Clients,5055.7,0.0,100,4900.0
37,management,single,tertiary,62,yes,no,yes,0,Young_Savers,5001.24,0.0,100,4900.0
29,student,single,secondary,1377,yes,no,yes,0,Young_Savers,5027.54,0.0,50,9900.0
29,student,single,tertiary,163,no,no,yes,0,Young_Savers,5003.26,0.0,50,9900.0
38,management,married,tertiary,1199,no,no,yes,0,Young_Savers,5023.98,0.0,50,9900.0
62,retired,married,secondary,569,no,no,yes,3,Premium_Clients,5011.38,0.0,100,4900.0
34,technician,married,secondary,0,yes,no,yes,0,Young_Savers,5000.0,0.0,50,9900.0
56,services,married,secondary,1989,no,no,yes,3,Premium_Clients,5039.78,0.0,200,2400.0
48,housemaid,single,primary,46,no,no,yes,0,Young_Savers,5000.92,0.0,100,4900.0
42,management,married,tertiary,372,yes,no,yes,0,Young_Savers,5007.44,0.0,100,4900.0
68,retired,married,tertiary,2812,no,no,yes,3,Premium_Clients,5056.24,0.0,200,2400.0
43,blue-collar,married,primary,2952,no,no,yes,0,Young_Savers,5059.04,0.0,100,4900.0
62,retired,married,secondary,569,no,no,yes,3,Premium_Clients,5011.38,0.0,50,9900.0
68,retired,married,tertiary,2812,no,no,yes,3,Premium_Clients,5056.24,0.0,50,9900.0
38,management,married,tertiary,1199,no,no,yes,0,Young_Savers,5023.98,0.0,50,9900.0
63,entrepreneur,married,secondary,3904,no,no,yes,3,Premium_Clients,5078.08,0.0,100,4900.0
48,admin.,married,secondary,156,no,no,yes,0,Young_Savers,5003.12,0.0,50,9900.0
45,admin.,married,secondary,205,no,no,yes,0,Young_Savers,5004.1,0.0,50,9900.0
59,unemployed,married,secondary,1625,no,no,yes,3,Premium_Clients,5032.5,0.0,50,9900.0
35,unemployed,single,tertiary,415,no,no,yes,0,Young_Savers,5008.3,0.0,50,9900.0
32,management,married,tertiary,1812,no,no,yes,0,Young_Savers,5036.24,0.0,50,9900.0
93,retired,married,unknown,775,no,no,yes,3,Premium_Clients,5015.5,0.0,100,4900.0
33,technician,married,secondary,180,no,no,yes,0,Young_Savers,5003.6,0.0,50,9900.0
48,housemaid,single,primary,46,no,no,yes,3,Premium_Clients,5000.92,0.0,50,9900.0
38,services,married,secondary,4017,no,no,yes,0,Young_Savers,5080.34,0.0,50,9900.0
29,management,single,tertiary,437,no,no,yes,0,Young_Savers,5008.74,0.0,50,9900.0
38,technician,married,secondary,318,no,no,yes,0,Young_Savers,5006.36,0.0,50,9900.0
41,technician,single,tertiary,1646,yes,no,yes,0,Young_Savers,5032.92,0.0,150,3233.3333333333335
57,technician,divorced,secondary,470,no,no,yes,3,Premium_Clients,5009.4,0.0,150,3233.3333333333335
53,management,married,tertiary,3591,yes,no,yes,3,Premium_Clients,5071.82,0.0,100,4900.0
56,management,divorced,tertiary,2037,no,no,yes,3,Premium_Clients,5040.74,0.0,50,9900.0
33,technician,single,secondary,2979,no,no,yes,0,Young_Savers,5059.58,0.0,100,4900.0
41,management,married,tertiary,1092,no,no,yes,0,Young_Savers,5021.84,0.0,50,9900.0
34,admin.,divorced,secondary,661,yes,no,yes,0,Young_Savers,5013.22,0.0,100,4900.0
29,housemaid,single,tertiary,2196,no,no,yes,0,Young_Savers,5043.92,0.0,50,9900.0
34,management,single,tertiary,417,yes,no,yes,0,Young_Savers,5008.34,0.0,50,9900.0
21,entrepreneur,single,tertiary,2077,no,no,yes,0,Young_Savers,5041.54,0.0,50,9900.0
37,management,married,tertiary,2283,no,no,yes,0,Young_Savers,5045.66,0.0,100,4900.0
33,student,married,secondary,1536,no,no,yes,0,Young_Savers,5030.72,0.0,100,4900.0
45,management,married,secondary,446,no,no,yes,0,Young_Savers,5008.92,0.0,150,3233.3333333333335
61,blue-collar,married,primary,5,no,no,yes,3,Premium_Clients,5000.1,0.0,100,4900.0
22,student,single,secondary,216,no,no,yes,0,Young_Savers,5004.32,0.0,50,9900.0
37,management,married,secondary,565,no,no,yes,0,Young_Savers,5011.3,0.0,50,9900.0
45,admin.,married,secondary,476,no,no,yes,0,Young_Savers,5009.52,0.0,50,9900.0
35,admin.,single,secondary,-32,no,yes,yes,0,Young_Savers,4999.36,60.0,100,4900.0
28,blue-collar,single,secondary,1348,yes,no,yes,0,Young_Savers,5026.96,0.0,100,4900.0
31,blue-collar,single,secondary,228,no,no,yes,0,Young_Savers,5004.56,0.0,50,9900.0
62,management,married,tertiary,1859,no,no,yes,3,Premium_Clients,5037.18,0.0,150,3233.3333333333335
47,management,married,tertiary,2306,no,no,yes,3,Premium_Clients,5046.12,0.0,200,2400.0
57,admin.,married,unknown,2038,no,no,yes,3,Premium_Clients,5040.76,0.0,50,9900.0
60,technician,married,secondary,824,yes,no,yes,3,Premium_Clients,5016.48,0.0,50,9900.0
25,student,single,secondary,348,no,no,yes,0,Young_Savers,5006.96,0.0,50,9900.0
40,blue-collar,married,secondary,1515,yes,no,yes,0,Young_Savers,5030.3,0.0,50,9900.0
33,management,married,tertiary,1514,no,no,yes,0,Young_Savers,5030.28,0.0,50,9900.0
53,unemployed,married,secondary,94,no,no,yes,3,Premium_Clients,5001.88,0.0,50,9900.0
30,technician,single,tertiary,2325,no,no,yes,0,Young_Savers,5046.5,0.0,50,9900.0
